Ticker,TickerType,Company,Traded,Transaction,Trade_Size_USD,Status,Subholding,Description,Name,Filed,Party,District,Chamber,Comments,Quiver_Upload_Time,excess_return,State,last_modified,traded_date,filed_date,ticker_clean,excess_return_30d,excess_return_90d,good_trade_30d,good_trade_90d
HD,ST,"HOME DEPOT, INC.","Thursday, December 14, 2023",Purchase,"$1,001 - $15,000",NEW, HERN FAMILY REVOCABLE TRUST > BROKERAGE INVESTMENT ACCOUNT,DIVIDEND REINVESTMENT,Kevin Hern,2024-01-13,R, OK01,House,,2024-01-15,-2.27114049230955,Oklahoma,2024-01-15,2023-12-14,2024-01-13,HD,0.8979158990385816,-1.7192092343235377,True,False
KR,Stock,Kroger Company (The) Common Stock,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,20.2478246008622,Kansas,2024-01-17,2023-12-14,2024-01-17,KR,-5.485592753530244,-19.208396342578983,False,False
RTX,ST,RTX CORPORATION,"Thursday, December 14, 2023",Purchase,"$1,001 - $15,000",NEW, HERN FAMILY REVOCABLE TRUST > BROKERAGE INVESTMENT ACCOUNT,DIVIDEND REINVESTMENT,Kevin Hern,2024-01-13,R, OK01,House,,2024-01-15,5.16343402069043,Oklahoma,2024-01-15,2023-12-14,2024-01-13,RTX,3.462835161912281,1.1829292173509032,True,True
VZ,Stock,Verizon Communications Inc. Common Stock,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,-4.08186173082644,Kansas,2024-01-17,2023-12-14,2024-01-17,VZ,-2.7658950339277233,3.1339055370931623,False,True
META,Stock,"Meta Platforms, Inc. - Class A Common Stock","Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,36.9415434081432,Kansas,2024-01-17,2023-12-14,2024-01-17,META,-9.308255858006742,-39.29891243665207,False,False
CSCO,Stock,"Cisco Systems, Inc. - Common Stock","Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,-9.3912075767326,Kansas,2024-01-17,2023-12-14,2024-01-17,CSCO,-1.3422746975856548,8.089786226887652,False,True
MSFT,Stock,Microsoft Corporation - Common Stock,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,5.43806669690295,Kansas,2024-01-17,2023-12-14,2024-01-17,MSFT,-5.667764276611553,-3.992031814952024,False,False
GOOG,Stock,Alphabet Cl C,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,-1.62541994444012,Kansas,2024-01-17,2023-12-14,2024-01-17,GOOG,-7.184391787800148,3.761779458226022,False,True
VZ,Stock,Verizon Communications Inc. Common Stock,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,-4.08186173082644,Kansas,2024-01-17,2023-12-14,2024-01-17,VZ,-2.7658950339277233,3.1339055370931623,False,True
CSCO,Stock,"Cisco Systems, Inc. - Common Stock","Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,-9.3912075767326,Kansas,2024-01-17,2023-12-14,2024-01-17,CSCO,-1.3422746975856548,8.089786226887652,False,True
HD,ST,"HOME DEPOT, INC.","Thursday, December 14, 2023",Purchase,"$1,001 - $15,000",,,,Kevin Hern,2024-01-13,R, OK01,House,,2024-01-15,-2.27114049230955,Oklahoma,2024-01-15,2023-12-14,2024-01-13,HD,0.8979158990385816,-1.7192092343235377,True,False
ACI,ST,"ALBERTSONS COMPANIES, INC. CLASS A","Thursday, December 14, 2023",Purchase,"$15,001 - $50,000",NEW, MORGAN STANLEY TRUST ACCOUNT,,Jonathan Jackson,2024-01-12,D, IL01,House,,2024-01-15,-16.4056311901686,Illinois,2024-01-15,2023-12-14,2024-01-12,ACI,-2.4426657835174725,-16.82781537167093,False,False
AMZN,Stock,"Amazon.com, Inc. - Common Stock","Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,9.95536413634397,Kansas,2024-01-17,2023-12-14,2024-01-17,AMZN,-2.9098607682472633,-10.321684661199203,False,False
LLY,Stock,Eli Lilly and Company,"Thursday, December 14, 2023",Purchase,"$1,001 - $15,000",New,,,"Whitehouse, Sheldon",2024-01-18,D,,Senate,,2024-01-18,23.1044279591401,Rhode Island,2024-01-18,2023-12-14,2024-01-18,LLY,9.632083630660727,22.65886310172953,True,True
CVX,Stock,Chevron Corporation Common Stock,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,-4.61123825124155,Kansas,2024-01-17,2023-12-14,2024-01-17,CVX,5.14571616285493,6.803731088050191,True,True
AAPL,Stock,Apple Inc. - Common Stock,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,-21.2262434472625,Kansas,2024-01-17,2023-12-14,2024-01-17,AAPL,8.292848772444028,23.063662755372714,True,True
USB,Stock,U.S. Bancorp Common Stock,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,-15.5292990054999,Kansas,2024-01-17,2023-12-14,2024-01-17,USB,9.697657584671637,13.548212336503084,True,True
SCHW,ST,CHARLES SCHWAB CORPORATION,"Thursday, December 14, 2023",Purchase,"$50,001 - $100,000",NEW," R.W. ALLEN & ASSOCIATES, INC.",,Richard W. Allen,2024-01-11,R, GA12,House,,2024-01-12,-13.8572577873577,Georgia,2024-01-12,2023-12-14,2024-01-11,SCHW,-10.329712929422962,-14.81571123174974,False,False
HAL,Stock,Halliburton Company,"Thursday, December 14, 2023",Sale (Full),"$15,001 - $50,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,-3.23287791787748,Kansas,2024-01-17,2023-12-14,2024-01-17,HAL,7.615156963822544,7.661743415076927,True,True
CVS,Stock,CVS Health Corporation Common Stock,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,-4.4530895391254,Kansas,2024-01-17,2023-12-14,2024-01-17,CVS,-2.949634170262616,8.652910297122073,False,True
JNJ,Stock,Johnson & Johnson Common Stock,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,-7.5245678014193,Kansas,2024-01-17,2023-12-14,2024-01-17,JNJ,-1.3429930623645836,6.748460896025188,False,True
UPS,ST,"UNITED PARCEL SERVICE, INC.","Thursday, December 14, 2023",Purchase,"$1,001 - $15,000",NEW,,,Michael C. Burgess,2024-01-08,R, TX26,House,,2024-01-09,-13.8967322767281,Texas,2024-01-09,2023-12-14,2024-01-08,UPS,-5.313663673091151,-14.125927912399561,False,False
CI,Stock,The Cigna Group Common Stock,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,9.52475514358657,Kansas,2024-01-17,2023-12-14,2024-01-17,CI,-1.7954815487436937,-7.3243808175240455,False,False
INTC,Stock,Intel Corporation - Common Stock,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,-13.9816107966469,Kansas,2024-01-17,2023-12-14,2024-01-17,INTC,-3.1773553475394456,13.761038986897645,False,True
JNJ,Stock,Johnson & Johnson Common Stock,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,-7.5245678014193,Kansas,2024-01-17,2023-12-14,2024-01-17,JNJ,-1.3429930623645836,6.748460896025188,False,True
CVX,Stock,Chevron Corp,"Thursday, December 14, 2023",Purchase,"$50,001 - $100,000",New,,,"Tuberville, Tommy",2024-01-12,R,,Senate,,2024-01-12,-4.61123825124155,Alabama,2024-01-12,2023-12-14,2024-01-12,CVX,-5.14571616285493,-6.803731088050191,False,False
META,Stock,"Meta Platforms, Inc. - Class A Common Stock","Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,36.9415434081432,Kansas,2024-01-17,2023-12-14,2024-01-17,META,-9.308255858006742,-39.29891243665207,False,False
CMCSA,Stock,Comcast Corporation - Class A Common Stock,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,-12.5487222790328,Kansas,2024-01-17,2023-12-14,2024-01-17,CMCSA,4.4560007938882045,12.4915646612892,True,True
KR,Stock,Kroger Company,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,20.2478246008622,Kansas,2024-01-17,2023-12-14,2024-01-17,KR,-5.485592753530244,-19.208396342578983,False,False
CVS,Stock,CVS Health Corporation Common Stock,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,-4.4530895391254,Kansas,2024-01-17,2023-12-14,2024-01-17,CVS,-2.949634170262616,8.652910297122073,False,True
UPS,ST,"UNITED PARCEL SERVICE, INC.","Thursday, December 14, 2023",Sale,"$1,001 - $15,000",NEW,,,Michael C. Burgess,2024-01-08,R, TX26,House,,2024-01-09,-13.8967322767281,Texas,2024-01-09,2023-12-14,2024-01-08,UPS,5.313663673091151,14.125927912399561,True,True
BAC,Stock,Bank of America Corp,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,-4.02848152104324,Kansas,2024-01-17,2023-12-14,2024-01-17,BAC,6.3461837938790016,3.139714024743201,True,True
CMCSA,Stock,Comcast Corporation - Class A Common Stock,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,-12.5487222790328,Kansas,2024-01-17,2023-12-14,2024-01-17,CMCSA,4.4560007938882045,12.4915646612892,True,True
PFE,Stock,"Pfizer, Inc. Common Stock","Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,-1.43275023684503,Kansas,2024-01-17,2023-12-14,2024-01-17,PFE,-7.397393147485154,1.4464982369324364,False,True
BAC,Stock,Bank of America Corp,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,-4.02848152104324,Kansas,2024-01-17,2023-12-14,2024-01-17,BAC,6.3461837938790016,3.139714024743201,True,True
USB,Stock,U.S. Bancorp Common Stock,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,-15.5292990054999,Kansas,2024-01-17,2023-12-14,2024-01-17,USB,9.697657584671637,13.548212336503084,True,True
INTC,Stock,Intel Corporation - Common Stock,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,-13.9816107966469,Kansas,2024-01-17,2023-12-14,2024-01-17,INTC,-3.1773553475394456,13.761038986897645,False,True
CI,Stock,The Cigna Group Common Stock,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,9.52475514358657,Kansas,2024-01-17,2023-12-14,2024-01-17,CI,-1.7954815487436937,-7.3243808175240455,False,False
XOM,Stock,Exxon Mobil Corporation Common Stock,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,1.1796252070315,Kansas,2024-01-17,2023-12-14,2024-01-17,XOM,4.813273558278364,1.618627647187254,True,True
CVX,Stock,Chevron Corporation Common Stock,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,-4.61123825124155,Kansas,2024-01-17,2023-12-14,2024-01-17,CVX,5.14571616285493,6.803731088050191,True,True
HD,ST,"HOME DEPOT, INC.","Thursday, December 14, 2023",Purchase,"$1,001 - $15,000",NEW,,REINVEST SHARES,Lloyd Doggett,2024-01-08,D, TX37,House,,2024-01-09,-2.27114049230955,Texas,2024-01-09,2023-12-14,2024-01-08,HD,0.8979158990385816,-1.7192092343235377,True,False
ORCL,ST,ORACLE CORPORATION,"Thursday, December 14, 2023",Purchase,"$1,001 - $15,000",NEW, KEAN FAMILY PARTNERSHIP,,Thomas H. Kean Jr.,2024-01-26,R, NJ07,House,,2024-01-29,16.7923745323216,New Jersey,2024-01-29,2023-12-14,2024-01-26,ORCL,5.256876020917267,15.687121948092098,True,True
XOM,Stock,Exxon Mobil Corporation Common Stock,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,1.1796252070315,Kansas,2024-01-17,2023-12-14,2024-01-17,XOM,4.813273558278364,1.618627647187254,True,True
GOOG,Stock,Alphabet Cl C,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,-1.62541994444012,Kansas,2024-01-17,2023-12-14,2024-01-17,GOOG,-7.184391787800148,3.761779458226022,False,True
AAPL,Stock,Apple Inc. - Common Stock,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,-21.2262434472625,Kansas,2024-01-17,2023-12-14,2024-01-17,AAPL,8.292848772444028,23.063662755372714,True,True
MSFT,Stock,Microsoft Corporation - Common Stock,"Thursday, December 14, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Moran, Jerry",2024-01-17,R,,Senate,,2024-01-17,5.43806669690295,Kansas,2024-01-17,2023-12-14,2024-01-17,MSFT,-5.667764276611553,-3.992031814952024,False,False
ORCL,ST,ORACLE CORPORATION,"Thursday, December 14, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2024-01-07,D, NJ05,House,,2024-01-09,16.7923745323216,New Jersey,2024-01-09,2023-12-14,2024-01-07,ORCL,-5.256876020917267,-15.687121948092098,False,False
CVX,Stock,Chevron Corp,"Wednesday, December 13, 2023",Purchase,"$100,001 - $250,000",New,,,"Tuberville, Tommy",2024-01-12,R,,Senate,,2024-01-12,-1.11268263654679,Alabama,2024-01-12,2023-12-13,2024-01-12,CVX,0.20912609362702117,-4.91204340526703,True,False
PPG,ST,"PPG INDUSTRIES, INC.","Tuesday, December 12, 2023",Purchase,"$1,001 - $15,000",NEW,,REINVEST SHARES,Lloyd Doggett,2024-01-08,D, TX37,House,,2024-01-09,-15.3238609545004,Texas,2024-01-09,2023-12-12,2024-01-08,PPG,-2.2386669546724303,-12.186815283450125,False,False
DIS,ST,WALT DISNEY COMPANY,"Tuesday, December 12, 2023",Sale,"$1,001 - $15,000",NEW, THE 2011 RANDALL R. KAPLAN LIVING TRUST > MV CAPITAL - BROKERAGE #2,,Kathy Manning,2024-01-12,D, NC06,House,,2024-01-15,12.7696853265995,North Carolina,2024-01-15,2023-12-12,2024-01-12,DIS,4.719182210710993,-13.110170490093243,True,False
DIS,ST,WALT DISNEY COMPANY,"Tuesday, December 12, 2023",Sale,"$15,001 - $50,000",NEW, KATHY MANNING GST FBO RANDALL KAPLAN > MANKAP FAMILY LLC > MV CAPITAL - BROKERAGE #2,,Kathy Manning,2024-01-12,D, NC06,House,,2024-01-15,12.7696853265995,North Carolina,2024-01-15,2023-12-12,2024-01-12,DIS,4.719182210710993,-13.110170490093243,True,False
EL,ST,"ESTEE LAUDER COMPANIES, INC.","Tuesday, December 12, 2023",Sale,"$15,001 - $50,000",NEW, KATHY MANNING GST FBO RANDALL KAPLAN > MANKAP FAMILY LLC > MV CAPITAL - BROKERAGE #2,,Kathy Manning,2024-01-12,D, NC06,House,,2024-01-15,-0.523060033404601,North Carolina,2024-01-15,2023-12-12,2024-01-12,EL,1.5492967827424042,-2.4750608925747875,True,False
PFE,ST,"PFIZER, INC.","Tuesday, December 12, 2023",Sale,"$1,001 - $15,000",NEW, MV CAPITAL - GST EXEMPT TRUST #2,,Kathy Manning,2024-01-12,D, NC06,House,,2024-01-15,-12.3970613442493,North Carolina,2024-01-15,2023-12-12,2024-01-12,PFE,3.570139882043455,10.947322394812243,True,True
MDT,ST,MEDTRONIC PLC. ORDINARY SHARES,"Tuesday, December 12, 2023",Sale,"$15,001 - $50,000",NEW, KATHY MANNING GST FBO RANDALL KAPLAN > MANKAP FAMILY LLC > MV CAPITAL - BROKERAGE #2,,Kathy Manning,2024-01-12,D, NC06,House,,2024-01-15,-5.79959128456797,North Carolina,2024-01-15,2023-12-12,2024-01-12,MDT,-5.813411438109428,3.444316703163075,False,True
MDT,ST,MEDTRONIC PLC. ORDINARY SHARES,"Tuesday, December 12, 2023",Sale,"$1,001 - $15,000",NEW, THE 2011 RANDALL R. KAPLAN LIVING TRUST > MV CAPITAL - BROKERAGE #2,,Kathy Manning,2024-01-12,D, NC06,House,,2024-01-15,-5.79959128456797,North Carolina,2024-01-15,2023-12-12,2024-01-12,MDT,-5.813411438109428,3.444316703163075,False,True
PFE,ST,"PFIZER, INC.","Tuesday, December 12, 2023",Sale,"$1,001 - $15,000",NEW,,,Kathy Manning,2024-01-12,D, NC06,House,,2024-01-15,-12.3970613442493,North Carolina,2024-01-15,2023-12-12,2024-01-12,PFE,3.570139882043455,10.947322394812243,True,True
PYPL,ST,"PAYPAL HOLDINGS, INC.","Tuesday, December 12, 2023",Sale,"$15,001 - $50,000",NEW, KATHY MANNING GST FBO RANDALL KAPLAN > MANKAP FAMILY LLC > MV CAPITAL - BROKERAGE #2,,Kathy Manning,2024-01-12,D, NC06,House,,2024-01-15,-3.43333171632164,North Carolina,2024-01-15,2023-12-12,2024-01-12,PYPL,-1.2369504067387682,8.191825273203035,False,True
EL,ST,"ESTEE LAUDER COMPANIES, INC.","Tuesday, December 12, 2023",Sale,"$1,001 - $15,000",NEW, THE 2011 RANDALL R. KAPLAN LIVING TRUST > MV CAPITAL - BROKERAGE #2,,Kathy Manning,2024-01-12,D, NC06,House,,2024-01-15,-0.523060033404601,North Carolina,2024-01-15,2023-12-12,2024-01-12,EL,1.5492967827424042,-2.4750608925747875,True,False
CFG,ST,"CITIZENS FINANCIAL GROUP, INC.","Tuesday, December 12, 2023",Sale,"$15,001 - $50,000",NEW, KATHY MANNING GST FBO RANDALL KAPLAN > MANKAP FAMILY LLC > MV CAPITAL - BROKERAGE #2,,Kathy Manning,2024-01-12,D, NC06,House,,2024-01-15,4.10361110839903,North Carolina,2024-01-15,2023-12-12,2024-01-12,CFG,-8.318632341483534,-6.607659709758229,False,False
EL,ST,"ESTEE LAUDER COMPANIES, INC.","Tuesday, December 12, 2023",Sale,"$1,001 - $15,000",NEW, MV CAPITAL - GST EXEMPT TRUST #2,,Kathy Manning,2024-01-12,D, NC06,House,,2024-01-15,-0.523060033404601,North Carolina,2024-01-15,2023-12-12,2024-01-12,EL,1.5492967827424042,-2.4750608925747875,True,False
UNH,ST,UNITEDHEALTH GROUP INCORPORATED COMMON STOCK,"Tuesday, December 12, 2023",Purchase,"$1,001 - $15,000",NEW, HERN FAMILY REVOCABLE TRUST > BROKERAGE INVESTMENT ACCOUNT,DIVIDEND REINVESTMENT,Kevin Hern,2024-01-13,R, OK01,House,,2024-01-15,-20.2178372253896,Oklahoma,2024-01-15,2023-12-12,2024-01-13,UNH,-4.047118482190626,-20.578664157274783,False,False
CFG,ST,"CITIZENS FINANCIAL GROUP, INC.","Tuesday, December 12, 2023",Sale,"$1,001 - $15,000",NEW, MV CAPITAL - GST EXEMPT TRUST #2,,Kathy Manning,2024-01-12,D, NC06,House,,2024-01-15,4.10361110839903,North Carolina,2024-01-15,2023-12-12,2024-01-12,CFG,-8.318632341483534,-6.607659709758229,False,False
DIS,ST,WALT DISNEY COMPANY,"Tuesday, December 12, 2023",Sale,"$1,001 - $15,000",NEW, MV CAPITAL - GST EXEMPT TRUST #2,,Kathy Manning,2024-01-12,D, NC06,House,,2024-01-15,12.7696853265995,North Carolina,2024-01-15,2023-12-12,2024-01-12,DIS,4.719182210710993,-13.110170490093243,True,False
CFG,ST,"CITIZENS FINANCIAL GROUP, INC.","Tuesday, December 12, 2023",Sale,"$1,001 - $15,000",NEW, THE 2011 RANDALL R. KAPLAN LIVING TRUST > MV CAPITAL - BROKERAGE #2,,Kathy Manning,2024-01-12,D, NC06,House,,2024-01-15,4.10361110839903,North Carolina,2024-01-15,2023-12-12,2024-01-12,CFG,-8.318632341483534,-6.607659709758229,False,False
MDT,ST,MEDTRONIC PLC. ORDINARY SHARES,"Tuesday, December 12, 2023",Sale,"$1,001 - $15,000",NEW, MV CAPITAL - GST EXEMPT TRUST #2,,Kathy Manning,2024-01-12,D, NC06,House,,2024-01-15,-5.79959128456797,North Carolina,2024-01-15,2023-12-12,2024-01-12,MDT,-5.813411438109428,3.444316703163075,False,True
PYPL,ST,"PAYPAL HOLDINGS, INC.","Tuesday, December 12, 2023",Sale,"$1,001 - $15,000",NEW, THE 2011 RANDALL R. KAPLAN LIVING TRUST > MV CAPITAL - BROKERAGE #2,,Kathy Manning,2024-01-12,D, NC06,House,,2024-01-15,-3.43333171632164,North Carolina,2024-01-15,2023-12-12,2024-01-12,PYPL,-1.2369504067387682,8.191825273203035,False,True
PYPL,ST,"PAYPAL HOLDINGS, INC.","Tuesday, December 12, 2023",Sale,"$1,001 - $15,000",NEW, MV CAPITAL - GST EXEMPT TRUST #2,,Kathy Manning,2024-01-12,D, NC06,House,,2024-01-15,-3.43333171632164,North Carolina,2024-01-15,2023-12-12,2024-01-12,PYPL,-1.2369504067387682,8.191825273203035,False,True
PFE,ST,"PFIZER, INC.","Tuesday, December 12, 2023",Sale,"$15,001 - $50,000",NEW, KATHY MANNING GST FBO RANDALL KAPLAN > MANKAP FAMILY LLC > MV CAPITAL - BROKERAGE #2,,Kathy Manning,2024-01-12,D, NC06,House,,2024-01-15,-12.3970613442493,North Carolina,2024-01-15,2023-12-12,2024-01-12,PFE,3.570139882043455,10.947322394812243,True,True
SBUX,Stock,Starbucks Corp,"Monday, December 11, 2023",Purchase,"$1,001 - $15,000",New,,,"Carper, Thomas R.",2024-01-03,D,,Senate,,2024-01-03,-18.8584823742319,Delaware,2024-01-03,2023-12-11,2024-01-03,SBUX,-8.191748156354794,-16.885369092359092,False,False
IBM,ST,INTERNATIONAL BUSINESS MACHINES CORPORATION,"Monday, December 11, 2023",Purchase,"$1,001 - $15,000",NEW,,REINVEST SHARES,Lloyd Doggett,2024-01-08,D, TX37,House,,2024-01-09,6.15003753338083,Texas,2024-01-09,2023-12-11,2024-01-08,IBM,-4.877634737681513,6.539437702895068,False,True
GTLS,ST,"CHART INDUSTRIES, INC.","Monday, December 11, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2024-01-07,D, NJ05,House,,2024-01-09,2.04059415699774,New Jersey,2024-01-09,2023-12-11,2024-01-07,GTLS,1.5247609561656938,-3.7873865361594428,True,False
EW,ST,EDWARDS LIFESCIENCES CORPORATION,"Monday, December 11, 2023",Purchase,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2024-01-07,D, NJ05,House,,2024-01-09,20.5848007439234,New Jersey,2024-01-09,2023-12-11,2024-01-07,EW,4.780187277155923,18.46559790802489,True,True
FLNG,Stock,Flex Lng Ltd,"Monday, December 11, 2023",Purchase,"$1,001 - $15,000",New,,,"Carper, Thomas R.",2024-01-03,D,,Senate,,2024-01-03,-20.88547639415,Delaware,2024-01-03,2023-12-11,2024-01-03,FLNG,2.5613099648427617,-20.616940876438473,True,False
VLO,Stock,Valero Energy Corp,"Monday, December 11, 2023",Purchase,"$1,001 - $15,000",New,,,"Carper, Thomas R.",2024-01-03,D,,Senate,,2024-01-03,21.8668757712781,Delaware,2024-01-03,2023-12-11,2024-01-03,VLO,-2.4385271794642005,11.195024453947443,False,True
ROK,ST,"ROCKWELL AUTOMATION, INC.","Monday, December 11, 2023",Purchase,"$1,001 - $15,000",NEW, HERN FAMILY REVOCABLE TRUST > BROKERAGE INVESTMENT ACCOUNT,DIVIDEND REINVESTMENT,Kevin Hern,2024-01-13,R, OK01,House,,2024-01-15,-10.3156227806404,Oklahoma,2024-01-15,2023-12-11,2024-01-13,ROK,4.479889204471266,-8.932392350145403,True,False
LOW,ST,"LOWE'S COMPANIES, INC.","Monday, December 11, 2023",Sale,"$1,001 - $15,000",NEW,,,Josh Gottheimer,2024-01-07,D, NJ05,House,,2024-01-09,7.9000140158447,New Jersey,2024-01-09,2023-12-11,2024-01-07,LOW,-3.238695123756874,-6.058691632394386,False,False
